index,group
1278,NA-NA
1279,NA-NA
1280,Proliferating-Ctrl
1281,Progs.-Ctrl
1282,Progs.-Ctrl
1283,NA-NA
1284,Progs.-Ctrl
1285,NA-NA
1286,Progs.-Ctrl
1287,NA-NA
1288,Proliferating-Ctrl
1289,NA-NA
1290,NA-NA
1291,Progs.-Ctrl
1292,Progs.-Ctrl
1293,Neurons-Ctrl
1294,Progs.-Ctrl
1295,Proliferating-Ctrl
1296,NA-NA
1297,NA-NA
1298,Progs.-Ctrl
1299,Proliferating-Ctrl
1300,NA-NA
1301,NA-NA
1302,RG-Ctrl
1303,NA-NA
1304,Progs.-Ctrl
1305,RG-Ctrl
1306,NA-NA
1307,NA-NA
1308,NA-NA
1309,NA-NA
1310,NA-NA
1311,NA-NA
1312,NA-NA
1313,Progs.-Ctrl
1314,Progs.-Ctrl
1315,Proliferating-Ctrl
1316,NA-NA
1317,NA-NA
1318,RG-Ctrl
1319,Neurons-Ctrl
1320,NA-NA
1321,NA-NA
1322,NA-NA
1323,Neurons-Ctrl
1324,Mural-Ctrl
1325,Neurons-Ctrl
1326,RG-Ctrl
1327,Progs.-Ctrl
1328,Progs.-Ctrl
1329,NA-NA
1330,Neurons-Ctrl
1331,Progs.-Ctrl
1332,RG-Ctrl
1333,Progs.-Ctrl
1334,Progs.-Ctrl
1335,NA-NA
1336,Proliferating-Ctrl
1337,Proliferating-Ctrl
1338,RG-Ctrl
1339,NA-NA
1340,Progs.-Ctrl
1341,Proliferating-Ctrl
1342,RG-Ctrl
1343,Progs.-Ctrl
1344,NA-NA
1345,NA-NA
1346,RG-Ctrl
1347,NA-NA
1348,NA-NA
1349,Progs.-Ctrl
1350,Progs.-Ctrl
1351,Progs.-Ctrl
1352,RG-Ctrl
1353,RG-Ctrl
1354,RG-Ctrl
1355,NA-NA
1356,Neurons-Ctrl
1357,RG-Ctrl
1358,Proliferating-Ctrl
1359,NA-NA
1360,NA-NA
1361,NA-NA
1362,NA-NA
1363,NA-NA
1364,Neurons-Ctrl
1365,NA-NA
1366,Neurons-Ctrl
1367,Progs.-Ctrl
1368,Progs.-Ctrl
1369,NA-NA
1370,Progs.-Ctrl
1371,NA-NA
1372,Progs.-Ctrl
1373,Neurons-Ctrl
1374,Progs.-Ctrl
1375,Progs.-Ctrl
1376,Neurons-Ctrl
1377,Progs.-Ctrl
1378,NA-NA
1379,NA-NA
1380,RG-Ctrl
1381,Progs.-Ctrl
1382,Proliferating-Ctrl
1383,NA-NA
1384,Neurons-Ctrl
1385,Proliferating-Ctrl
1386,NA-NA
1387,Proliferating-Ctrl
1388,NA-NA
1389,NA-NA
1390,NA-NA
1391,NA-NA
1392,Proliferating-Ctrl
1393,NA-NA
1394,Proliferating-Ctrl
1395,NA-NA
1396,Progs.-Ctrl
1397,NA-NA
1398,RG-Ctrl
1399,NA-NA
1400,RG-Ctrl
1401,Progs.-Ctrl
1402,Proliferating-Ctrl
1403,NA-NA
1404,NA-NA
1405,Proliferating-Ctrl
1406,NA-NA
1407,RG-Ctrl
1408,NA-NA
1409,NA-NA
1410,Progs.-Ctrl
1411,NA-NA
1412,Neurons-Ctrl
1413,Proliferating-Ctrl
1414,Proliferating-Ctrl
1415,RG-Ctrl
1416,NA-NA
1417,Astrocytes-Ctrl
1418,Progs.-Ctrl
1419,Proliferating-Ctrl
1420,NA-NA
1421,NA-NA
1422,NA-NA
1423,Progs.-Ctrl
1424,RG-Ctrl
1425,NA-NA
1426,NA-NA
1427,NA-NA
1428,NA-NA
1429,NA-NA
1430,Progs.-Ctrl
1431,Proliferating-Ctrl
1432,NA-NA
1433,RG-Ctrl
1434,Progs.-Ctrl
1435,Progs.-Ctrl
1436,RG-Ctrl
1437,Proliferating-Ctrl
1438,RG-Ctrl
1439,Progs.-Ctrl
1440,Progs.-Ctrl
1441,Progs.-Ctrl
1442,NA-NA
1443,Progs.-Ctrl
1444,Progs.-Ctrl
1445,Progs.-Ctrl
1446,Proliferating-Ctrl
1447,Progs.-Ctrl
1448,RG-Ctrl
1449,Proliferating-Ctrl
1450,NA-NA
1451,NA-NA
1452,Neurons-Ctrl
1453,RG-Ctrl
1454,Proliferating-Ctrl
1455,NA-NA
1456,NA-NA
1457,Progs.-Ctrl
1458,NA-NA
1459,Proliferating-Ctrl
1460,NA-NA
1461,Progs.-Ctrl
1462,NA-NA
1463,Neurons-Ctrl
1464,Neurons-Ctrl
1465,NA-NA
1466,Progs.-Ctrl
1467,Progs.-Ctrl
1468,Proliferating-Ctrl
1469,NA-NA
1470,NA-NA
1471,Neurons-Ctrl
1472,Proliferating-Ctrl
1473,NA-NA
1474,NA-NA
1475,Proliferating-Ctrl
1476,Progs.-Ctrl
1477,NA-NA
1478,Progs.-Ctrl
1479,NA-NA
1480,Neurons-Ctrl
1481,Progs.-Ctrl
1482,RG-Ctrl
1483,Proliferating-Ctrl
1484,NA-NA
1485,NA-NA
1486,Progs.-Ctrl
1487,Progs.-Ctrl
1488,RG-Ctrl
1489,RG-Ctrl
1490,Progs.-Ctrl
1491,Proliferating-Ctrl
1492,NA-NA
1493,NA-NA
1494,RG-Ctrl
1495,NA-NA
1496,RG-Ctrl
1497,NA-NA
1498,NA-NA
1499,Mural-Ctrl
1500,Neurons-Ctrl
1501,RG-Ctrl
1502,Progs.-Ctrl
1503,NA-NA
1504,RG-Ctrl
1505,NA-NA
1506,Progs.-Ctrl
1507,Progs.-Ctrl
1508,RG-Ctrl
1509,RG-Ctrl
1510,NA-NA
1511,NA-NA
1512,Progs.-Ctrl
1513,Endothelial-Ctrl
1514,RG-Ctrl
1515,RG-Ctrl
1516,Progs.-Ctrl
1517,RG-Ctrl
1518,NA-NA
1519,Mural-Ctrl
1520,NA-NA
1521,Progs.-Ctrl
1522,NA-NA
1523,Progs.-Ctrl
1524,Progs.-Ctrl
1525,NA-NA
1526,Progs.-Ctrl
1527,NA-NA
1528,NA-NA
1529,RG-Ctrl
1530,RG-Ctrl
1531,NA-NA
1532,NA-NA
1533,NA-NA
1534,Neurons-Ctrl
1535,Neurons-Ctrl
1536,Proliferating-Ctrl
1537,RG-Ctrl
1538,RG-Ctrl
1539,Mural-Ctrl
1540,Progs.-Ctrl
1541,Neurons-Ctrl
1542,NA-NA
1543,NA-NA
1544,Progs.-Ctrl
1545,Progs.-Ctrl
1546,Progs.-Ctrl
1547,NA-NA
1548,Proliferating-Ctrl
1549,NA-NA
1550,RG-Ctrl
1551,NA-NA
1552,NA-NA
1553,NA-NA
1554,NA-NA
1555,Proliferating-Ctrl
1556,NA-NA
1557,Neurons-Ctrl
1558,RG-Ctrl
1559,Proliferating-Ctrl
1560,NA-NA
1561,NA-NA
1562,Progs.-Ctrl
1563,NA-NA
1564,NA-NA
1565,NA-NA
1566,Progs.-Ctrl
1567,Progs.-Ctrl
1568,Proliferating-Ctrl
1569,RG-Ctrl
1570,NA-NA
1571,RG-Ctrl
1572,RG-Ctrl
1573,Progs.-Ctrl
1574,NA-NA
1575,RG-Ctrl
1576,NA-NA
1577,Proliferating-Ctrl
1578,NA-NA
1579,NA-NA
1580,NA-NA
1581,RG-Ctrl
1582,NA-NA
1583,NA-NA
1584,NA-NA
1585,NA-NA
1586,Progs.-Ctrl
1587,NA-NA
1588,NA-NA
1589,Progs.-Ctrl
1590,Proliferating-Ctrl
1591,Progs.-Ctrl
1592,Neurons-Ctrl
1593,Proliferating-Ctrl
1594,RG-Ctrl
1595,Progs.-Ctrl
1596,Neurons-Ctrl
1597,NA-NA
1598,NA-NA
1599,NA-NA
1600,Progs.-Ctrl
1601,NA-NA
1602,NA-NA
1603,NA-NA
1604,Progs.-Ctrl
1605,RG-Ctrl
1606,NA-NA
1607,NA-NA
1608,Progs.-Ctrl
1609,Proliferating-Ctrl
1610,Progs.-Ctrl
1611,Progs.-Ctrl
1612,RG-Ctrl
1613,NA-NA
1614,Neurons-Ctrl
1615,NA-NA
1616,NA-NA
1617,NA-NA
1618,RG-Ctrl
1619,NA-NA
1620,NA-NA
1621,NA-NA
1622,Mural-Ctrl
1623,Proliferating-Ctrl
1624,NA-NA
1625,Progs.-Ctrl
1626,NA-NA
1627,RG-Ctrl
1628,NA-NA
1629,NA-NA
1630,Progs.-Ctrl
1631,Neurons-Ctrl
1632,Neurons-Ctrl
1633,Progs.-Ctrl
1634,RG-Ctrl
1635,NA-NA
1636,Neurons-Ctrl
1637,Progs.-Ctrl
1638,Progs.-Ctrl
1639,Progs.-Ctrl
1640,NA-NA
1641,Neurons-Ctrl
1642,Neurons-Ctrl
1643,NA-NA
1644,NA-NA
1645,NA-NA
1646,RG-Ctrl
1647,NA-NA
1648,Proliferating-Ctrl
1649,Progs.-Ctrl
1650,NA-NA
1651,NA-NA
1652,Progs.-Ctrl
1653,NA-NA
1654,Neurons-Ctrl
1655,RG-Ctrl
1656,Progs.-Ctrl
1657,NA-NA
1658,NA-NA
1659,NA-NA
1660,Proliferating-Ctrl
1661,Neurons-Ctrl
1662,NA-NA
1663,NA-NA
1664,Neurons-Ctrl
1665,Progs.-Ctrl
1666,NA-NA
1667,RG-Ctrl
1668,Proliferating-Ctrl
1669,Myeloid-Ctrl
1670,Progs.-Ctrl
1671,Progs.-Ctrl
1672,Progs.-Ctrl
1673,NA-NA
1674,Neurons-Ctrl
1675,Progs.-Ctrl
1676,NA-NA
1677,NA-NA
1678,Proliferating-Ctrl
1679,RG-Ctrl
1680,NA-NA
1681,Progs.-Ctrl
1682,RG-Ctrl
1683,Neurons-Ctrl
1684,NA-NA
1685,NA-NA
1686,NA-NA
1687,NA-NA
1688,Progs.-Ctrl
1689,Progs.-Ctrl
1690,Neurons-Ctrl
1691,RG-Ctrl
1692,Neurons-Ctrl
1693,Progs.-Ctrl
1694,NA-NA
1695,Progs.-Ctrl
1696,Proliferating-Ctrl
1697,RG-Ctrl
1698,NA-NA
1699,Progs.-Ctrl
1700,NA-NA
1701,Progs.-Ctrl
1702,NA-NA
1703,Progs.-Ctrl
1704,Myeloid-Ctrl
1705,Neurons-Ctrl
1706,Progs.-Ctrl
1707,NA-NA
1708,NA-NA
1709,Progs.-Ctrl
1710,Progs.-Ctrl
1711,NA-NA
1712,Mural-Ctrl
1713,Progs.-Ctrl
1714,Progs.-Ctrl
1715,NA-NA
1716,NA-NA
1717,NA-NA
1718,Progs.-Ctrl
1719,NA-NA
1720,NA-NA
1721,Neurons-Ctrl
1722,NA-NA
1723,NA-NA
1724,NA-NA
1725,NA-NA
1726,NA-NA
1727,Neurons-Ctrl
1728,Progs.-Ctrl
1729,NA-NA
1730,Neurons-Ctrl
1731,Progs.-Ctrl
1732,Progs.-Ctrl
1733,Astrocytes-Ctrl
1734,Proliferating-Ctrl
1735,Mural-Ctrl
1736,Neurons-Ctrl
1737,Astrocytes-Ctrl
1738,Progs.-Ctrl
1739,RG-Ctrl
1740,RG-Ctrl
1741,NA-NA
1742,RG-Ctrl
1743,RG-Ctrl
1744,NA-NA
1745,NA-NA
1746,Neurons-Ctrl
1747,RG-Ctrl
1748,Neurons-Ctrl
1749,Mural-Ctrl
1750,NA-NA
1751,Proliferating-Ctrl
1752,NA-NA
1753,Progs.-Ctrl
1754,Progs.-Ctrl
1755,NA-NA
1756,RG-Ctrl
1757,NA-NA
1758,NA-NA
1759,NA-NA
1760,Progs.-Ctrl
1761,RG-Ctrl
1762,Progs.-Ctrl
1763,NA-NA
1764,NA-NA
1765,Proliferating-Ctrl
1766,Neurons-Ctrl
1767,NA-NA
1768,Progs.-Ctrl
1769,RG-Ctrl
1770,NA-NA
1771,Progs.-Ctrl
1772,Progs.-Ctrl
1773,Progs.-Ctrl
1774,NA-NA
1775,NA-NA
1776,Progs.-Ctrl
1777,Progs.-Ctrl
1778,Progs.-Ctrl
1779,NA-NA
1780,NA-NA
1781,Progs.-Ctrl
1782,NA-NA
1783,Progs.-Ctrl
1784,Mural-Ctrl
1785,NA-NA
1786,NA-NA
1787,Progs.-Ctrl
1788,NA-NA
1789,Proliferating-Ctrl
1790,NA-NA
1791,NA-NA
1792,NA-NA
1793,Proliferating-Ctrl
1794,NA-NA
1795,Proliferating-Ctrl
1796,RG-Ctrl
1797,NA-NA
1798,Progs.-Ctrl
1799,NA-NA
1800,RG-Ctrl
1801,Proliferating-Ctrl
1802,Progs.-Ctrl
1803,Proliferating-Ctrl
1804,RG-Ctrl
1805,Progs.-Ctrl
1806,Progs.-Ctrl
1807,Progs.-Ctrl
1808,Myeloid-Ctrl
1809,NA-NA
1810,RG-Ctrl
1811,NA-NA
1812,Progs.-Ctrl
1813,Neurons-Ctrl
1814,NA-NA
1815,NA-NA
1816,RG-Ctrl
1817,NA-NA
1818,NA-NA
1819,Progs.-Ctrl
1820,NA-NA
1821,NA-NA
1822,NA-NA
1823,Proliferating-Ctrl
1824,NA-NA
1825,RG-Ctrl
1826,Proliferating-Ctrl
1827,Neurons-Ctrl
1828,Neurons-Ctrl
1829,NA-NA
1830,NA-NA
1831,NA-NA
1832,Progs.-Ctrl
1833,NA-NA
1834,NA-NA
1835,NA-NA
1836,NA-NA
1837,RG-Ctrl
1838,Neurons-Ctrl
1839,NA-NA
1840,Progs.-Ctrl
1841,Progs.-Ctrl
1842,Progs.-Ctrl
1843,NA-NA
1844,NA-NA
1845,Progs.-Ctrl
1846,Mural-Ctrl
1847,NA-NA
1848,NA-NA
1849,NA-NA
1850,NA-NA
1851,Progs.-Ctrl
1852,NA-NA
1853,RG-Ctrl
1854,NA-NA
1855,NA-NA
1856,RG-Ctrl
1857,RG-Ctrl
1858,Neurons-Ctrl
1859,NA-NA
1860,Progs.-Ctrl
1861,Progs.-Ctrl
1862,Proliferating-Ctrl
1863,NA-NA
1864,RG-Ctrl
1865,NA-NA
1866,Progs.-Ctrl
1867,NA-NA
1868,Neurons-Ctrl
1869,NA-NA
1870,Progs.-Ctrl
1871,NA-NA
1872,NA-NA
1873,NA-NA
1874,Neurons-Ctrl
1875,Progs.-Ctrl
1876,RG-Ctrl
1877,Progs.-Ctrl
1878,RG-Ctrl
1879,NA-NA
1880,Progs.-Ctrl
1881,Neurons-Ctrl
1882,NA-NA
1883,Neurons-Ctrl
1884,NA-NA
1885,Progs.-Ctrl
1886,RG-Ctrl
1887,Progs.-Ctrl
1888,Proliferating-Ctrl
1889,Progs.-Ctrl
1890,NA-NA
1891,NA-NA
1892,NA-NA
1893,Mural-Ctrl
1894,Progs.-Ctrl
1895,NA-NA
1896,Progs.-Ctrl
1897,RG-Ctrl
1898,Progs.-Ctrl
1899,RG-Ctrl
1900,NA-NA
1901,NA-NA
1902,Neurons-Ctrl
1903,NA-NA
1904,Progs.-Ctrl
1905,NA-NA
1906,Proliferating-Ctrl
1907,Progs.-Ctrl
1908,NA-NA
1909,Progs.-Ctrl
1910,Neurons-Ctrl
1911,NA-NA
1912,NA-NA
1913,Proliferating-Ctrl
1914,NA-NA
1915,Progs.-Ctrl
1916,NA-NA
1917,NA-NA
1918,Proliferating-Ctrl
1919,RG-Ctrl
1920,NA-NA
1921,Progs.-Ctrl
1922,Proliferating-Ctrl
1923,NA-NA
1924,Proliferating-Ctrl
1925,RG-Ctrl
1926,Neurons-Ctrl
1927,RG-Ctrl
1928,NA-NA
1929,RG-Ctrl
1930,NA-NA
1931,NA-NA
1932,Progs.-Ctrl
1933,Neurons-Ctrl
1934,Progs.-Ctrl
1935,RG-Ctrl
1936,NA-NA
1937,NA-NA
1938,NA-NA
1939,NA-NA
1940,Progs.-Ctrl
1941,Progs.-Ctrl
1942,NA-NA
1943,NA-NA
1944,NA-NA
1945,NA-NA
1946,NA-NA
1947,RG-Ctrl
1948,Neurons-Ctrl
1949,Astrocytes-Ctrl
1950,Neurons-Ctrl
1951,NA-NA
1952,Proliferating-Ctrl
1953,Neurons-Ctrl
1954,NA-NA
1955,NA-NA
1956,Proliferating-Ctrl
1957,Myeloid-Ctrl
1958,RG-Ctrl
1959,RG-Ctrl
1960,Neurons-Ctrl
1961,Neurons-Ctrl
1962,Proliferating-Ctrl
1963,NA-NA
1964,Proliferating-Ctrl
1965,NA-NA
1966,Progs.-Ctrl
1967,RG-Ctrl
1968,NA-NA
1969,NA-NA
1970,Progs.-Ctrl
1971,NA-NA
1972,Progs.-Ctrl
1973,Proliferating-Ctrl
1974,NA-NA
1975,Neurons-Ctrl
1976,Neurons-Ctrl
1977,Progs.-Ctrl
1978,Myeloid-Ctrl
1979,NA-NA
1980,NA-NA
1981,Proliferating-Ctrl
1982,Progs.-Ctrl
1983,RG-Ctrl
1984,Astrocytes-Ctrl
1985,Progs.-Ctrl
1986,NA-NA
1987,NA-NA
1988,NA-NA
1989,Neurons-Ctrl
1990,NA-NA
1991,NA-NA
1992,Progs.-Ctrl
1993,NA-NA
1994,NA-NA
1995,Neurons-Ctrl
1996,NA-NA
1997,Progs.-Ctrl
1998,Progs.-Ctrl
1999,NA-NA
2000,NA-NA
2001,Progs.-Ctrl
2002,Progs.-Ctrl
2003,Progs.-Ctrl
2004,NA-NA
2005,RG-Ctrl
2006,NA-NA
2007,Progs.-Ctrl
2008,RG-Ctrl
2009,Progs.-Ctrl
2010,Progs.-Ctrl
2011,Proliferating-Ctrl
2012,NA-NA
2013,RG-Ctrl
2014,NA-NA
2015,NA-NA
2016,NA-NA
2017,NA-NA
2018,Progs.-Ctrl
2019,Progs.-Ctrl
2020,RG-Ctrl
2021,RG-Ctrl
2022,RG-Ctrl
2023,Progs.-Ctrl
2024,NA-NA
2025,Progs.-Ctrl
2026,RG-Ctrl
2027,Progs.-Ctrl
2028,NA-NA
2029,Progs.-Ctrl
2030,NA-NA
2031,Proliferating-Ctrl
2032,RG-Ctrl
2033,Astrocytes-Ctrl
2034,NA-NA
2035,NA-NA
2036,NA-NA
2037,NA-NA
2038,Proliferating-Ctrl
2039,Proliferating-Ctrl
2040,Progs.-Ctrl
2041,NA-NA
2042,Progs.-Ctrl
2043,Progs.-Ctrl
2044,Neurons-Ctrl
2045,Progs.-Ctrl
2046,NA-NA
2047,NA-NA
2048,Endothelial-Ctrl
2049,RG-Ctrl
2050,NA-NA
2051,Neurons-Ctrl
2052,NA-NA
2053,Progs.-Ctrl
2054,RG-Ctrl
2055,Progs.-Ctrl
2056,NA-NA
2057,NA-NA
2058,Progs.-Ctrl
2059,NA-NA
2060,RG-Ctrl
2061,Progs.-Ctrl
2062,Progs.-Ctrl
2063,Neurons-Ctrl
2064,Proliferating-Ctrl
2065,NA-NA
2066,NA-NA
2067,Proliferating-Ctrl
2068,NA-NA
2069,NA-NA
2070,Progs.-Ctrl
2071,RG-Ctrl
2072,NA-NA
2073,NA-NA
2074,Proliferating-Ctrl
2075,Progs.-Ctrl
2076,RG-Ctrl
2077,Neurons-Ctrl
2078,Progs.-Ctrl
2079,Neurons-Ctrl
2080,NA-NA
2081,NA-NA
2082,Neurons-Ctrl
2083,Progs.-Ctrl
2084,Progs.-Ctrl
2085,Progs.-Ctrl
2086,NA-NA
2087,RG-Ctrl
2088,NA-NA
2089,NA-NA
2090,Neurons-Ctrl
2091,NA-NA
2092,Progs.-Ctrl
2093,NA-NA
2094,RG-Ctrl
2095,RG-Ctrl
2096,Proliferating-Ctrl
2097,Progs.-Ctrl
2098,NA-NA
2099,Mural-Ctrl
2100,NA-NA
2101,NA-NA
2102,Progs.-Ctrl
2103,Progs.-Ctrl
2104,NA-NA
2105,NA-NA
2106,Progs.-Ctrl
2107,Progs.-Ctrl
2108,Progs.-Ctrl
2109,NA-NA
2110,Myeloid-Ctrl
2111,NA-NA
2112,NA-NA
2113,Neurons-Ctrl
2114,NA-NA
2115,NA-NA
2116,Neurons-Ctrl
2117,Progs.-Ctrl
2118,NA-NA
2119,NA-NA
2120,Progs.-Ctrl
2121,NA-NA
2122,Progs.-Ctrl
2123,Progs.-Ctrl
2124,NA-NA
2125,Neurons-Ctrl
2126,Progs.-Ctrl
2127,Progs.-Ctrl
2128,Progs.-Ctrl
2129,NA-NA
2130,NA-NA
2131,NA-NA
2132,NA-NA
2133,Neurons-Ctrl
2134,Progs.-Ctrl
2135,NA-NA
2136,NA-NA
2137,RG-Ctrl
2138,NA-NA
2139,NA-NA
2140,NA-NA
2141,Myeloid-Ctrl
2142,NA-NA
2143,NA-NA
2144,NA-NA
2145,RG-Ctrl
2146,RG-Ctrl
2147,Neurons-Ctrl
2148,Proliferating-Ctrl
2149,Progs.-Ctrl
2150,RG-Ctrl
2151,NA-NA
2152,NA-NA
2153,NA-NA
2154,Neurons-Ctrl
2155,Progs.-Ctrl
2156,RG-Ctrl
2157,NA-NA
2158,RG-Ctrl
2159,NA-NA
2160,NA-NA
2161,RG-Ctrl
2162,Neurons-Ctrl
2163,NA-NA
2164,NA-NA
2165,Progs.-Ctrl
2166,Progs.-Ctrl
2167,Progs.-Ctrl
2168,RG-Ctrl
2169,NA-NA
2170,Progs.-Ctrl
2171,NA-NA
2172,Progs.-Ctrl
2173,NA-NA
2174,Neurons-Ctrl
2175,Neurons-Ctrl
2176,NA-NA
2177,NA-NA
2178,Progs.-Ctrl
2179,Progs.-Ctrl
2180,NA-NA
2181,Neurons-Ctrl
2182,NA-NA
2183,NA-NA
2184,NA-NA
2185,Neurons-Ctrl
2186,Progs.-Ctrl
2187,Proliferating-Ctrl
2188,RG-Ctrl
2189,Progs.-Ctrl
2190,Mural-Ctrl
2191,NA-NA
2192,NA-NA
2193,NA-NA
2194,Progs.-Ctrl
2195,NA-NA
2196,NA-NA
2197,Proliferating-Ctrl
2198,Progs.-Ctrl
2199,Proliferating-Ctrl
2200,NA-NA
2201,NA-NA
2202,Neurons-Ctrl
2203,NA-NA
2204,NA-NA
2205,Progs.-Ctrl
2206,Progs.-Ctrl
2207,NA-NA
2208,NA-NA
2209,Progs.-Ctrl
2210,Progs.-Ctrl
2211,NA-NA
2212,Proliferating-Ctrl
2213,Progs.-Ctrl
2214,NA-NA
2215,Proliferating-Ctrl
2216,NA-NA
2217,NA-NA
2218,NA-NA
2219,Progs.-Ctrl
2220,Progs.-Ctrl
2221,Progs.-Ctrl
2222,NA-NA
2223,Progs.-Ctrl
2224,NA-NA
2225,RG-Ctrl
2226,Progs.-Ctrl
2227,Progs.-Ctrl
2228,Progs.-Ctrl
2229,Neurons-Ctrl
2230,Myeloid-Ctrl
2231,Progs.-Ctrl
2232,NA-NA
2233,Neurons-Ctrl
2234,RG-Ctrl
2235,Progs.-Ctrl
2236,RG-Ctrl
2237,Progs.-Ctrl
2238,NA-NA
2239,Progs.-Ctrl
2240,NA-NA
2241,Progs.-Ctrl
2242,Progs.-Ctrl
2243,Progs.-Ctrl
2244,Progs.-Ctrl
2245,NA-NA
2246,Neurons-Ctrl
2247,RG-Ctrl
2248,NA-NA
2249,Progs.-Ctrl
2250,Neurons-Ctrl
2251,NA-NA
2252,Progs.-Ctrl
2253,Progs.-Ctrl
2254,Progs.-Ctrl
2255,Neurons-Ctrl
2256,NA-NA
2257,NA-NA
2258,Progs.-Ctrl
2259,Proliferating-Ctrl
2260,Mural-Ctrl
2261,Proliferating-Ctrl
2262,Progs.-Ctrl
2263,NA-NA
2264,Progs.-Ctrl
2265,NA-NA
2266,RG-Ctrl
2267,RG-Ctrl
2268,NA-NA
2269,Proliferating-Ctrl
2270,NA-NA
2271,NA-NA
2272,NA-NA
2273,NA-NA
2274,NA-NA
2275,NA-NA
2276,Astrocytes-Ctrl
2277,Progs.-Ctrl
2278,Progs.-Ctrl
2279,Progs.-Ctrl
2280,Progs.-Ctrl
2281,NA-NA
2282,Progs.-Ctrl
2283,NA-NA
2284,NA-NA
2285,NA-NA
2286,Neurons-Ctrl
2287,Progs.-Ctrl
2288,RG-Ctrl
2289,RG-Ctrl
2290,Progs.-Ctrl
2291,Neurons-Ctrl
2292,NA-NA
2293,NA-NA
2294,NA-NA
2295,Proliferating-Ctrl
2296,NA-NA
2297,RG-Ctrl
2298,NA-NA
2299,NA-NA
2300,Progs.-Ctrl
2301,Progs.-Ctrl
2302,Progs.-Ctrl
2303,NA-NA
2304,NA-NA
2305,Progs.-Ctrl
2306,Progs.-Ctrl
2307,Neurons-Ctrl
2308,Neurons-Ctrl
2309,Neurons-Ctrl
2310,NA-NA
2311,NA-NA
2312,Progs.-Ctrl
2313,NA-NA
2314,Progs.-Ctrl
2315,Progs.-Ctrl
2316,Neurons-Ctrl
2317,Progs.-Ctrl
2318,Neurons-Ctrl
2319,NA-NA
2320,Progs.-Ctrl
2321,Neurons-Ctrl
2322,RG-Ctrl
2323,NA-NA
2324,Progs.-Ctrl
2325,NA-NA
2326,RG-Ctrl
2327,Progs.-Ctrl
2328,Progs.-Ctrl
2329,Myeloid-Ctrl
2330,Proliferating-Ctrl
2331,NA-NA
2332,Proliferating-Ctrl
2333,Neurons-Ctrl
2334,Progs.-Ctrl
2335,Neurons-Ctrl
2336,Myeloid-Ctrl
2337,NA-NA
2338,RG-Ctrl
2339,NA-NA
2340,RG-Ctrl
2341,NA-NA
2342,Progs.-Ctrl
2343,NA-NA
2344,NA-NA
2345,NA-NA
2346,Progs.-Ctrl
2347,NA-NA
2348,Progs.-Ctrl
2349,NA-NA
2350,Proliferating-Ctrl
2351,NA-NA
2352,Progs.-Ctrl
2353,Endothelial-Ctrl
2354,Progs.-Ctrl
2355,RG-Ctrl
2356,RG-Ctrl
2357,NA-NA
2358,Progs.-Ctrl
2359,Progs.-Ctrl
2360,NA-NA
2361,NA-NA
2362,NA-NA
2363,NA-NA
2364,NA-NA
2365,RG-Ctrl
2366,NA-NA
2367,Neurons-Ctrl
2368,RG-Ctrl
2369,NA-NA
2370,NA-NA
2371,NA-NA
2372,Proliferating-Ctrl
2373,Progs.-Ctrl
2374,Progs.-Ctrl
2375,RG-Ctrl
2376,Progs.-Ctrl
2377,NA-NA
2378,NA-NA
2379,Astrocytes-Ctrl
2380,NA-NA
2381,Neurons-Ctrl
2382,RG-Ctrl
2383,NA-NA
2384,NA-NA
2385,Progs.-Ctrl
2386,Proliferating-Ctrl
2387,Neurons-Ctrl
2388,NA-NA
2389,Progs.-Ctrl
2390,NA-NA
2391,RG-Ctrl
2392,NA-NA
2393,Neurons-Ctrl
2394,Progs.-Ctrl
2395,Neurons-Ctrl
2396,Progs.-Ctrl
2397,NA-NA
2398,Proliferating-Ctrl
2399,Progs.-Ctrl
2400,Neurons-Ctrl
2401,Proliferating-Ctrl
2402,Progs.-Ctrl
2403,Progs.-Ctrl
2404,Neurons-Ctrl
2405,NA-NA
2406,NA-NA
2407,Proliferating-Ctrl
2408,Progs.-Ctrl
2409,RG-Ctrl
2410,NA-NA
2411,Proliferating-Ctrl
2412,Proliferating-Ctrl
2413,NA-NA
2414,Progs.-Ctrl
2415,Neurons-Ctrl
2416,NA-NA
2417,Neurons-Ctrl
2418,Progs.-Ctrl
2419,Progs.-Ctrl
2420,Progs.-Ctrl
2421,Progs.-Ctrl
2422,Progs.-Ctrl
2423,NA-NA
2424,NA-NA
2425,NA-NA
2426,NA-NA
2427,RG-Ctrl
2428,NA-NA
2429,Neurons-Ctrl
2430,NA-NA
2431,Progs.-Ctrl
2432,Progs.-Ctrl
2433,Neurons-Ctrl
2434,RG-Ctrl
2435,Progs.-Ctrl
2436,Proliferating-Ctrl
2437,Proliferating-Ctrl
2438,Proliferating-Ctrl
2439,NA-NA
2440,Proliferating-Ctrl
2441,NA-NA
2442,NA-NA
2443,Neurons-Ctrl
2444,Progs.-Ctrl
2445,RG-Ctrl
2446,RG-Ctrl
2447,NA-NA
2448,Progs.-Ctrl
2449,NA-NA
2450,NA-NA
2451,Astrocytes-Ctrl
2452,Neurons-Ctrl
2453,NA-NA
2454,Progs.-Ctrl
2455,NA-NA
2456,Progs.-Ctrl
2457,NA-NA
2458,Neurons-Ctrl
2459,Progs.-Ctrl
2460,Progs.-Ctrl
2461,Progs.-Ctrl
